"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1897292,"ELBilling","PBI","PBI","CHI","AC","","TCLU6663755",1000,1,"YST","YARD STORAGE CHARGES","E",40,40,"","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21204879","","SEL1215551","CMA",4/6/2022,"1059",5/21/2022,,"2359","0000",,"",,"","",,"LOT S","DELCOIL",10/8/2021,20,4/25/2022,0,0,0,0,0,0,0,0,10/4/2021,,,""
1897981,"ELBilling","PBI","PBI","CHI","AC","TSXZ498241","TCKU6369701",1220,33,"YST","YARD STORAGE CHARGES","E",40,1320,"REUSE","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21210229","***14","THD0767642C","CMA",4/4/2022,"1200",4/15/2022,5/6/2022,"2359","2359",5/6/2022,"1400",5/9/2022,"DELCOIL","DELCOIL",5/9/2022,"LOT S","DELCOIL",10/16/2021,20,4/23/2022,0,0,0,0,0,0,0,0,10/12/2021,5/27/2022,,""
1897985,"ELBilling","PBI","PBI","CHI","AC","MCHZ401591","SEGU6470546",1218,3,"YST","YARD STORAGE CHARGES","E",40,120,"DELCOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21210229","","THD0767642C","CMA",4/4/2022,"1825",4/4/2022,4/6/2022,"0000","0600",4/6/2022,"0600",4/6/2022,"BNLPCIL","DELCOIL",4/6/2022,"LOT S","DELCOIL",10/16/2021,20,4/23/2022,0,0,0,0,0,0,0,0,10/12/2021,4/22/2022,5/20/2022,""
1897990,"ELBilling","PBI","PBI","CHI","AC","","TRHU6056942",1005,8,"YST","YARD STORAGE CHARGES","E",40,320,"","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21210229","","THD0767642C","CMA",4/6/2022,"1234",4/13/2022,4/13/2022,"2359","2359",4/13/2022,"1111",4/14/2022,"CMAISAL","",,"LOT S","",10/16/2021,20,4/25/2022,0,0,0,0,0,0,0,0,10/12/2021,4/22/2022,5/20/2022,""
1897993,"ELBilling","PBI","PBI","CHI","AC","FLXZ444392","GLDU9937343",1217,15,"YST","YARD STORAGE CHARGES","E",40,600,"REUSCON","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21210229","","THD0767642C","CMA",4/4/2022,"1600",4/15/2022,4/18/2022,"2359","2359",4/18/2022,"1530",4/27/2022,"BNLPCIL","GLO4",4/27/2022,"LOT S","DELCOIL",10/16/2021,20,4/23/2022,0,0,0,0,0,0,0,0,10/12/2021,5/27/2022,,""
1897994,"ELBilling","PBI","PBI","CHI","AC","TSXZ499770","SEGU4271397",1219,10,"YST","YARD STORAGE CHARGES","E",40,400,"ITEIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21210229","","THD0767642C","CMA",4/4/2022,"1400",4/13/2022,4/13/2022,"2359","2359",4/13/2022,"1100",4/13/2022,"CNIJO","REUSE",4/13/2022,"LOT S","DELCOIL",10/16/2021,20,4/23/2022,0,0,0,0,0,0,0,0,10/12/2021,4/22/2022,5/20/2022,""
1898069,"Lineitem","PBI","PBI","ATL","99","APMZ421498","ZCSU7917157",2,9,"YST","YARD STORAGE CHARGES","E",40,360,"","CSX FAIRBURN (O083)","REDSTAG","RED STAG WAREHOUSE 2-TYS2","EURLOCA","EURYBIA LOGISTICS INC.","EURLOCA","ELIO21100138","","ZIMUXIA8211095","ZIM",2/8/2022,"1237",2/16/2022,2/16/2022,"0814","0815",2/16/2022,"0930",2/22/2022,"CSXFBGA","CSXFBGA",2/22/2022,"","PBIGA",2/7/2022,4,2/11/2022,0,0,0,0,0,0,0,0,11/4/2021,3/4/2022,3/11/2022,""
1898951,"ELBilling","PBI","PBI","SAV","AC","MAEC676233","GAOU6539048",1453,10,"YST","YARD STORAGE CHARGES","E",40,400,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3666386-CHI26425233","","LCBB32844900","ONE",3/8/2022,"1639",3/17/2022,3/17/2022,"2359","2359",3/17/2022,"1020",3/25/2022,"GAPORT","GAPORT",3/25/2022,"","OTDLOGA",11/20/2021,20,3/27/2022,0,0,0,0,0,0,0,0,10/26/2021,4/15/2022,5/5/2022,""
1899130,"ELBilling","PBI","PBI","CHI","AC","TSXZ443146","CMAU5974912",1328,12,"YST","YARD STORAGE CHARGES","E",40,480,"REUILTW","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21219031","","SEL1231975","CMA",4/7/2022,"1652",11/3/2021,4/18/2022,"2359","2359",4/18/2022,"2100",5/11/2022,"DELCOIL","DELCOIL",5/11/2022,"","DELCOIL",11/1/2021,20,4/26/2022,0,0,0,0,0,0,0,0,10/26/2021,5/27/2022,,""
1899146,"ELBilling","PBI","PBI","CHI","AC","TSXZ469448","TCKU6364192",1221,48,"YST","YARD STORAGE CHARGES","E",40,1920,"","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21219062","","SEL1231538","CMA",4/4/2022,"2038",5/21/2022,5/21/2022,"2359","2359",5/21/2022,"1111",5/23/2022,"DELONJO","DELONJO",5/23/2022,"","DELCOIL",11/1/2021,20,4/23/2022,0,0,0,0,0,0,0,0,10/26/2021,5/27/2022,,""
1899149,"ELBilling","PBI","PBI","CHI","AC","EMCZ540559","TLLU4231051",1329,1,"YST","YARD STORAGE CHARGES","E",40,40,"BNLPCIL","CONGLOBAL LOT 17","CJJOIL","CJ LOGISTICS - JOLIET","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21219067","","SEL1231671","CMA",4/8/2022,"1707",11/3/2021,6/9/2022,"2359","1459",,"",,"","",,"","DELCOIL",11/1/2021,20,4/27/2022,0,0,0,0,0,0,0,0,10/26/2021,,,""
1899593,"ELBilling","PBI","PBI","SAV","AC","MCCZ405007","NYKU4869809",1427,5,"YST","YARD STORAGE CHARGES","E",28,140,"","Georgia Ports Authority (L738)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","CHI3680178-CHI26425802","","LCBB32849700","ONE",2/10/2022,"1407",12/2/2021,2/14/2022,"0700","0930",2/14/2022,"0559",2/15/2022,"GAPORT","GAPORT",2/15/2022,"","OTDLOGA",11/21/2021,20,3/1/2022,0,0,0,0,0,0,0,0,11/1/2021,5/3/2022,5/20/2022,""
1900005,"ELBilling","PBI","PBI","CHI","AC","CCLZ442894","TCLU6575504",1330,1,"YST","YARD STORAGE CHARGES","E",40,40,"REUILTW","CONGLOBAL LOT 17","CJJOIL","CJ LOGISTICS - JOLIET","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21220675","","SEL1225643","CMA",4/8/2022,"1352",6/9/2022,6/9/2022,"1459","1459",,"",,"","",,"","DELCOIL",11/1/2021,20,4/27/2022,0,0,0,0,0,0,0,0,11/4/2021,,,""
1900108,"ELBilling","PBI","PBI","SAV","AC","FLXZ437595","FDCU0498167",1538,6,"YST","YARD STORAGE CHARGES","E",28,168,"","Georgia Ports Authority (L738)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","CHI3694304-CHI26599719","","LCBB33000800","ONE",2/16/2022,"1216",12/6/2021,2/21/2022,"0900","0930",2/21/2022,"0745",2/23/2022,"GAPORT","GAPORT",2/23/2022,"","OTDLOGA",11/21/2021,20,3/7/2022,0,0,0,0,0,0,0,0,11/5/2021,5/3/2022,5/20/2022,""
1900245,"ELBilling","PBI","PBI","SAV","AC","TLXZ436423","TCLU9662222",1455,9,"YST","YARD STORAGE CHARGES","E",40,360,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3695031-CHI26653504","","SZPBN1800502","ONE",3/8/2022,"1635",3/16/2022,3/16/2022,"2359","2359",3/16/2022,"1600",3/25/2022,"GAPORT","GAPORT",3/25/2022,"","OTDLOGA",12/2/2021,20,3/27/2022,0,0,0,0,0,0,0,0,11/6/2021,4/15/2022,5/5/2022,""
1900246,"ELBilling","PBI","PBI","SAV","AC","NAPZ186300","KKFU8109629",1456,9,"YST","YARD STORAGE CHARGES","E",40,360,"","Georgia Ports Authority (L738)","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3695031-CHI26653503","","SZPBP4860900","ONE",3/8/2022,"1536",3/16/2022,3/16/2022,"2359","2359",3/16/2022,"1050",4/5/2022,"GAPORT","GAPORT",4/5/2022,"","OTDLOGA",12/2/2021,20,3/27/2022,0,0,0,0,0,0,0,0,11/6/2021,4/15/2022,5/5/2022,""
1900289,"ELBilling","PBI","PBI","ATL","AC","DCSZ787498","TCNU1170080",1024,10,"YST","YARD STORAGE CHARGES","E",28,280,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","TNAM21226955","","SEL1237647","CMA",2/15/2022,"1329",1/12/2022,2/24/2022,"0930","0700",2/24/2022,"0653",2/24/2022,"CSXFBGA","CSXFBGA",2/24/2022,"","PBIGA",12/2/2021,20,3/6/2022,0,0,0,0,0,0,0,0,11/8/2021,5/3/2022,5/20/2022,""
1900412,"ELBilling","PBI","PBI","CHI","AC","OESZ801668","TCLU6625293",1141,6,"YST","YARD STORAGE CHARGES","E",40,240,"REUYACO","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227850","","SEL1239763","CMA",4/1/2022,"1100",4/6/2022,4/6/2022,"2359","2359",4/6/2022,"0835",4/6/2022,"DELCOIL","DELCOIL",4/6/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900413,"ELBilling","PBI","PBI","CHI","AC","TSXZ416969","TCNU3581650",1142,6,"YST","YARD STORAGE CHARGES","E",40,240,"CONGLJO","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227853","","SEL1239765","CMA",4/1/2022,"1425",4/6/2022,4/6/2022,"2359","2359",4/6/2022,"1130",4/7/2022,"DELCOIL","DELCOIL",4/7/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900414,"ELBilling","PBI","PBI","CHI","AC","TSXZ455336","TCNU9784974",1143,6,"YST","YARD STORAGE CHARGES","E",40,240,"REUCMAD","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227855","","SEL1239770","CMA",4/1/2022,"1300",4/6/2022,4/6/2022,"0000","2359",4/6/2022,"1140",4/6/2022,"DELCOIL","DELCOIL",4/6/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900415,"ELBilling","PBI","PBI","CHI","AC","DCLZ416721","TGBU5766988",1144,5,"YST","YARD STORAGE CHARGES","E",40,200,"REUILTW","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227857","","SEL1239773","CMA",4/1/2022,"1111",4/5/2022,4/5/2022,"0000","2359",4/5/2022,"0430",4/6/2022,"DELCOIL","DELCOIL",4/6/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900416,"ELBilling","PBI","PBI","CHI","AC","MCHZ401201","TLLU4910556",1144,6,"YST","YARD STORAGE CHARGES","E",40,240,"DELCOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227859","","SEL1239774","CMA",4/1/2022,"1656",4/6/2022,4/6/2022,"0000","0700",4/6/2022,"0700",4/6/2022,"BNLPCIL","DELCOIL",4/6/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900417,"ELBilling","PBI","PBI","CHI","AC","KKLZ600542","TRHU4765110",1145,5,"YST","YARD STORAGE CHARGES","E",40,200,"INTJOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227861","","SEL1239775","CMA",4/1/2022,"1111",4/5/2022,4/5/2022,"0000","2359",4/5/2022,"0727",4/7/2022,"GLO4","GLO4",4/7/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900418,"ELBilling","PBI","PBI","CHI","AC","MCHZ401319","GESU4876629",1146,6,"YST","YARD STORAGE CHARGES","E",40,240,"DELCOIL","CONGLOBAL LOT 17","MIQIL","NEOVIA LOGISTICS - A58","SAMCA","Samsung Electronics America (SALS)","SAMCADC","TNAM21227863","","SEL1243470","CMA",4/1/2022,"1700",4/6/2022,4/6/2022,"0000","0800",4/6/2022,"0820",4/8/2022,"YARIL","REUYACO",4/8/2022,"","DELCOIL",11/11/2021,20,4/20/2022,0,0,0,0,0,0,0,0,11/9/2021,4/22/2022,5/20/2022,""
1900841,"ELBilling","PBI","PBI","SAV","AC","APMZ425543","TCLU9123832",718,15,"YST","YARD STORAGE CHARGES","E",40,600,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783606","","LCBB34524600","ONE",4/11/2022,"0929",4/25/2022,4/25/2022,"2359","2359",4/25/2022,"2300",5/25/2022,"GAPORT","GAPORT",5/25/2022,"","OTDLOGA",12/4/2021,20,4/30/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900842,"ELBilling","PBI","PBI","SAV","AC","APMZ402765","NYKU5827639",1452,8,"YST","YARD STORAGE CHARGES","E",40,320,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783602","","LCBB34524600","ONE",4/7/2022,"0950",4/14/2022,4/16/2022,"2359","2359",4/16/2022,"2300",4/25/2022,"GAPORT","GAPORT",4/25/2022,"","OTDLOGA",12/4/2021,20,4/26/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900844,"ELBilling","PBI","PBI","SAV","AC","HCMZ407443","TCLU4904160",1208,13,"YST","YARD STORAGE CHARGES","E",40,520,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783625","","LCBB34524600","ONE",4/8/2022,"1013",4/20/2022,4/20/2022,"2359","2359",4/20/2022,"2300",4/28/2022,"GAPORT","GAPORT",4/28/2022,"","OTDLOGA",12/4/2021,20,4/27/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900846,"ELBilling","PBI","PBI","SAV","AC","FLTZ454900","SEGU5805922",1221,13,"YST","YARD STORAGE CHARGES","E",40,520,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783619","","LCBB34524600","ONE",4/8/2022,"0905",4/20/2022,4/20/2022,"2359","2359",4/20/2022,"2300",4/27/2022,"STRTURN","STRTURN",4/27/2022,"","OTDLOGA",12/4/2021,20,4/27/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900849,"ELBilling","PBI","PBI","SAV","AC","APMZ425332","NYKU0773139",1506,6,"YST","YARD STORAGE CHARGES","E",40,240,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783597","","LCBB34524600","ONE",4/7/2022,"0808",4/12/2022,4/12/2022,"2359","2359",4/12/2022,"1600",4/22/2022,"GAPORT","GAPORT",4/22/2022,"","OTDLOGA",12/4/2021,20,4/26/2022,0,0,0,0,0,0,0,0,11/12/2021,4/15/2022,5/5/2022,""
1900851,"ELBilling","PBI","PBI","SAV","AC","NAPZ423313","DFSU6970320",1634,6,"YST","YARD STORAGE CHARGES","E",40,240,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783592","","LCBB34524600","ONE",4/6/2022,"1409",4/11/2022,4/11/2022,"2359","2359",4/11/2022,"1511",4/21/2022,"GAPORT","GAPORT",4/21/2022,"","OTDLOGA",12/4/2021,20,4/25/2022,0,0,0,0,0,0,0,0,11/12/2021,4/15/2022,5/5/2022,""
1900852,"ELBilling","PBI","PBI","SAV","AC","EMCZ947048","BSIU9370404",1634,6,"YST","YARD STORAGE CHARGES","E",40,240,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783604","","LCBB34524600","ONE",4/6/2022,"1242",4/11/2022,4/11/2022,"2359","2359",4/11/2022,"1600",4/18/2022,"GAPORT","GAPORT",4/18/2022,"","OTDLOGA",12/4/2021,20,4/25/2022,0,0,0,0,0,0,0,0,11/12/2021,4/15/2022,5/5/2022,""
1900854,"ELBilling","PBI","PBI","SAV","AC","AIMZ406774","NYKU4871658",1650,6,"YST","YARD STORAGE CHARGES","E",40,240,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783605","","LCBB34524600","ONE",4/7/2022,"0835",4/12/2022,4/15/2022,"2359","2359",4/14/2022,"2016",4/22/2022,"GAPORT","GAPORT",4/22/2022,"","OTDLOGA",12/4/2021,20,4/26/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900855,"ELBilling","PBI","PBI","SAV","AC","HDMZ410254","TCNU6718623",1635,6,"YST","YARD STORAGE CHARGES","E",40,240,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783599","","LCBB34524600","ONE",4/6/2022,"1238",4/11/2022,4/11/2022,"2359","2359",4/11/2022,"2013",4/21/2022,"GAPORT","GAPORT",4/21/2022,"","OTDLOGA",12/5/2021,20,4/25/2022,0,0,0,0,0,0,0,0,11/12/2021,4/15/2022,5/5/2022,""
1900857,"ELBilling","PBI","PBI","SAV","AC","XNPZ439084","GESU6778621",1049,13,"YST","YARD STORAGE CHARGES","E",40,520,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783617","","LCBB34524600","ONE",4/6/2022,"1525",4/18/2022,4/18/2022,"2359","2359",4/18/2022,"2300",4/28/2022,"GAPORT","GAPORT",4/28/2022,"","OTDLOGA",12/4/2021,20,4/25/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900867,"ELBilling","PBI","PBI","SAV","AC","TLXZ460830","KKFU7889644",1453,9,"YST","YARD STORAGE CHARGES","E",40,360,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783620","","LCBB34524600","ONE",4/7/2022,"0815",4/15/2022,4/22/2022,"2359","2359",4/23/2022,"1800",5/3/2022,"GAPORT","GAPORT",5/3/2022,"","OTDLOGA",12/4/2021,20,4/26/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900869,"ELBilling","PBI","PBI","SAV","AC","OOLZ41435","TCNU4870067",716,16,"YST","YARD STORAGE CHARGES","E",40,640,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783598","","LCBB34524600","ONE",4/11/2022,"1115",4/25/2022,4/27/2022,"2359","2359",4/27/2022,"2300",5/4/2022,"GAPORT","GAPORT",5/4/2022,"","OTDLOGA",12/4/2021,20,4/30/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900872,"ELBilling","PBI","PBI","SAV","AC","TLXZ464001","TCLU8873410",1218,14,"YST","YARD STORAGE CHARGES","E",40,560,"GAPORT","C&C MAINTENANCE","NEOFAGA","NEOVIA LOGISTICS","SAMCA","Samsung Electronics America (SALS)","SAMCADC","CHI3713489-CHI26783622","","LCBB34524600","ONE",4/8/2022,"1115",4/21/2022,4/21/2022,"2359","2359",4/21/2022,"2300",5/25/2022,"GAPORT","GAPORT",5/25/2022,"","OTDLOGA",12/4/2021,20,4/27/2022,0,0,0,0,0,0,0,0,11/12/2021,,,""
1900929,"ELBilling","PBI","PBI","ATL","AC","APMZ400196","SEGU4197577",1652,17,"YST","YARD STORAGE CHARGES","E",28,476,"","CSX FAIRBURN (O083)","BBYSAM","BEST BUY #718 / SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","TNAM21231464","","SEL1235847","CMA",2/15/2022,"1508",12/27/2021,3/3/2022,"0900","0700",3/3/2022,"0530",3/3/2022,"ROADCMA","CSXFBGA",3/3/2022,"","PBIGA",11/23/2021,20,3/6/2022,0,0,0,0,0,0,0,0,11/15/2021,5/3/2022,5/20/2022,""
1900943,"ELBilling","PBI","PBI","ATL","AC","DCLZ408595","CMAU7485588",1109,3,"YST","YARD STORAGE CHARGES","E",28,84,"","CSX FAIRBURN (O083)","XPEDXGA","XPEDX, SUWANEE GA","SAMCA","Samsung Electronics America (SALS)","SAMCADR","TNAM21231553","","SEL1235826","CMA",2/9/2022,"1402",12/28/2021,2/11/2022,"0900","0930",2/11/2022,"0930",2/11/2022,"ROADCMA","ROADCMA",2/11/2022,"","PBIGA",11/25/2021,20,2/28/2022,0,0,0,0,0,0,0,0,11/15/2021,5/3/2022,5/20/2022,""
1901395,"Lineitem","PBI","PBI","MEM","99","NAPZ194783","ZCSU6790999",3,4,"YST","YARD STORAGE CHARGES","E",40,160,"MCZRECK","CSX MEMPHIS (Q172)","INTCOTN","INTERNATIONAL CONSORTIUM (SUPPLY)","WELPONY","Well Port Container Line, Inc","WELPONY","OI-21100164","","ZIMUSNH20377876","ZIM",3/11/2022,"1445",3/14/2022,3/14/2022,"0700","0700",3/14/2022,"0618",3/14/2022,"CNDEPOT","CMCPID",3/14/2022,"HOT!","INTERS",3/11/2022,4,3/16/2022,0,0,0,0,0,0,0,0,2/28/2022,3/14/2022,3/28/2022,""
1902097,"Lineitem","PBI","PBI","MEM","99","TSXZ488856","RFCU4082743",3,8,"YST","YARD STORAGE CHARGES","E",40,320,"","UP - UNION PACIFIC MARION (P279)","INTCOTN","INTERNATIONAL CONSORTIUM (SUPPLY)","WELPONY","Well Port Container Line, Inc","WELPONY","OI-21110360","","SMLMSHFU1B516400","SME",2/2/2022,"1242",2/9/2022,2/9/2022,"0700","1300",2/9/2022,"1106",2/9/2022,"UPAR","UPAR",2/9/2022,"","INTERS",2/3/2022,5,2/8/2022,0,0,0,0,0,0,0,0,12/15/2021,2/10/2022,2/28/2022,""
1902100,"Lineitem","PBI","PBI","MEM","99","TSXZ475013","SMCU1203657",3,8,"YST","YARD STORAGE CHARGES","E",40,320,"","UP - UNION PACIFIC MARION (P279)","INTCOTN","INTERNATIONAL CONSORTIUM (SUPPLY)","WELPONY","Well Port Container Line, Inc","WELPONY","OI-21110361","","SMLMSHFU1B517500","SME",2/2/2022,"1454",2/10/2022,2/9/2022,"0700","1000",2/9/2022,"1010",2/9/2022,"UPAR","UPAR",2/9/2022,"","INTERS",2/3/2022,5,2/8/2022,0,0,0,0,0,0,0,0,12/16/2021,2/10/2022,2/28/2022,""
1902344,"Lineitem","PBI","PBI","MEM","99","MAEC536822","TLLU4907608",3,7,"YST","YARD STORAGE CHARGES","E",40,280,"UPAR","CN -CNRR MEM (P484)","LOONEY","LOONEY'S TIRE SERVICE","QUARTNY","QUARTZ LOGISTICS (NY) INC.","QUARTNY","OIJFK-21110064","","ONEYJKTBJ6227800","ONE",3/15/2022,"1246",3/15/2022,3/21/2022,"1000","0900",3/21/2022,"0900",3/21/2022,"UPAR","UPAR",3/21/2022,"DT","INTERS",3/15/2022,5,3/21/2022,0,0,0,0,0,0,0,0,12/7/2021,3/21/2022,5/2/2022,""
1902755,"Lineitem","PBI","PBI","ATL","99","FLXZ441033","UETU5604411",2,6,"YST","YARD STORAGE CHARGES","E",40,240,"","CSX FAIRBURN (O083)","PREMHLM","PREMIER SERVICES","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1041117393-2021","RECV LOC 1057","MEDUNL454711","MSC",2/4/2022,"1231",2/9/2022,2/9/2022,"1459","1459",2/9/2022,"1216",2/23/2022,"STRTURN","STRTURN",2/23/2022,"DIVERSION TO HORN LAKE","PBIGA",1/19/2022,4,2/9/2022,0,0,0,0,0,0,0,0,1/19/2022,3/28/2022,4/7/2022,""
1902756,"Lineitem","PBI","PBI","ATL","99","TLXZ464403","FSCU4743615",2,5,"YST","YARD STORAGE CHARGES","E",40,200,"CSXFBGA","CSX FAIRBURN (O083)","PREMHLM","PREMIER SERVICES","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1041095131-2021","RECV LOC 1057","MEDUNL454232","MSC",2/3/2022,"1642",2/4/2022,2/7/2022,"1459","1459",2/7/2022,"1200",2/25/2022,"CSXFBGA","CSXFBGA",2/25/2022,"DIVERSION TO HORN LAKE","PBIGA",1/19/2022,4,2/8/2022,0,0,0,0,0,0,0,0,1/18/2022,3/3/2022,3/16/2022,""
